Date,Browser,Visits
31-Mar-16,Microsoft Internet Explorer 11,18307
31-Mar-16,Microsoft Internet Explorer 9,1078
31-Mar-16,Microsoft Internet Explorer 10,1016
31-Mar-16,Microsoft Internet Explorer 8,556
31-Mar-16,Internet Explorer Mobile 11.0,168
31-Mar-16,Microsoft Internet Explorer 7.0,12
31-Mar-16,Internet Explorer 11.0,7
31-Mar-16,Internet Explorer Mobile 10.0,5
31-Mar-16,Internet Explorer Mobile 9.0,4
31-Mar-16,Microsoft Internet Explorer 6.0,4
31-Mar-16,Microsoft Internet Explorer (unknown version),3
31-Mar-16,Microsoft MSN Explorer,3
31-Mar-16,Internet Explorer Mobile 7.0,1
31-Mar-16,Microsoft MSN Explorer 9.0,1
1-Apr-16,Microsoft Internet Explorer 11,15936
1-Apr-16,Microsoft Internet Explorer 10,885
1-Apr-16,Microsoft Internet Explorer 9,812
1-Apr-16,Microsoft Internet Explorer 8,511
1-Apr-16,Internet Explorer Mobile 11.0,255
1-Apr-16,Internet Explorer 11.0,16
1-Apr-16,Microsoft Internet Explorer 6.0,8
1-Apr-16,Microsoft Internet Explorer 7.0,6
1-Apr-16,Microsoft MSN Explorer,4
1-Apr-16,Internet Explorer Mobile 9.0,3
1-Apr-16,Internet Explorer Mobile 10.0,2
1-Apr-16,Microsoft Internet Explorer (unknown version),2
1-Apr-16,Internet Explorer Mobile 7.0,1
1-Apr-16,Microsoft Internet Explorer 5.5,1
2-Apr-16,Microsoft Internet Explorer 11,3034
2-Apr-16,Microsoft Internet Explorer 9,278
2-Apr-16,Microsoft Internet Explorer 10,227
2-Apr-16,Microsoft Internet Explorer 8,194
2-Apr-16,Internet Explorer Mobile 11.0,172
2-Apr-16,Microsoft Internet Explorer 7.0,24
2-Apr-16,Internet Explorer 11.0,16
2-Apr-16,Internet Explorer Mobile 10.0,3
2-Apr-16,Microsoft Internet Explorer (unknown version),2
2-Apr-16,Microsoft Internet Explorer 6.0,2
2-Apr-16,Internet Explorer Mobile 9.0,1
2-Apr-16,Microsoft MSN Explorer 9.0,1
2-Apr-16,Microsoft MSN Explorer,1
3-Apr-16,Microsoft Internet Explorer 11,4894
3-Apr-16,Microsoft Internet Explorer 9,349
3-Apr-16,Microsoft Internet Explorer 10,263
3-Apr-16,Microsoft Internet Explorer 8,212
3-Apr-16,Internet Explorer Mobile 11.0,135
3-Apr-16,Internet Explorer 11.0,9
3-Apr-16,Microsoft Internet Explorer 7.0,5
3-Apr-16,Microsoft Internet Explorer (unknown version),4
3-Apr-16,Internet Explorer Mobile 9.0,3
3-Apr-16,Microsoft Internet Explorer 6.0,2
3-Apr-16,Microsoft MSN Explorer,2
3-Apr-16,Internet Explorer Mobile 10.0,1
3-Apr-16,Internet Explorer Mobile 7.0,1
4-Apr-16,Microsoft Internet Explorer 11,20344
4-Apr-16,Microsoft Internet Explorer 9,1026
4-Apr-16,Microsoft Internet Explorer 10,985
4-Apr-16,Microsoft Internet Explorer 8,468
4-Apr-16,Internet Explorer Mobile 11.0,127
4-Apr-16,Microsoft Internet Explorer 7.0,15
4-Apr-16,Internet Explorer 11.0,11
4-Apr-16,Microsoft Internet Explorer 6.0,8
4-Apr-16,Microsoft Internet Explorer (unknown version),6
4-Apr-16,Microsoft MSN Explorer,4
4-Apr-16,Internet Explorer Mobile 10.0,3
4-Apr-16,Microsoft MSN Explorer 9.0,3
4-Apr-16,Internet Explorer Mobile 9.0,1
4-Apr-16,Internet Explorer 10.0,1
5-Apr-16,Microsoft Internet Explorer 11,20905
5-Apr-16,Microsoft Internet Explorer 9,1142
5-Apr-16,Microsoft Internet Explorer 10,1086
5-Apr-16,Microsoft Internet Explorer 8,572
5-Apr-16,Internet Explorer Mobile 11.0,121
5-Apr-16,Internet Explorer 11.0,16
5-Apr-16,Microsoft Internet Explorer (unknown version),16
5-Apr-16,Microsoft Internet Explorer 7.0,14
5-Apr-16,Microsoft Internet Explorer 6.0,11
5-Apr-16,Microsoft MSN Explorer,6
5-Apr-16,Internet Explorer Mobile 10.0,3
5-Apr-16,Internet Explorer Mobile 7.0,1
5-Apr-16,Internet Explorer Mobile 9.0,1
5-Apr-16,Microsoft Internet Explorer 5.5,1
6-Apr-16,Microsoft Internet Explorer 11,21404
6-Apr-16,Microsoft Internet Explorer 9,1113
6-Apr-16,Microsoft Internet Explorer 10,1050
6-Apr-16,Microsoft Internet Explorer 8,623
6-Apr-16,Internet Explorer Mobile 11.0,146
6-Apr-16,Internet Explorer 11.0,12
6-Apr-16,Microsoft Internet Explorer (unknown version),10
6-Apr-16,Microsoft Internet Explorer 7.0,10
6-Apr-16,Microsoft Internet Explorer 6.0,8
6-Apr-16,Internet Explorer Mobile 10.0,2
6-Apr-16,Microsoft MSN Explorer 9.0,2
6-Apr-16,Microsoft MSN Explorer,2
6-Apr-16,Internet Explorer Mobile 9.0,1
6-Apr-16,Microsoft Internet Explorer 5.5,1
7-Apr-16,Microsoft Internet Explorer 11,20111
7-Apr-16,Microsoft Internet Explorer 9,1037
7-Apr-16,Microsoft Internet Explorer 10,1017
7-Apr-16,Microsoft Internet Explorer 8,515
7-Apr-16,Internet Explorer Mobile 11.0,135
7-Apr-16,Microsoft Internet Explorer 7.0,13
7-Apr-16,Internet Explorer 11.0,7
7-Apr-16,Microsoft Internet Explorer (unknown version),5
7-Apr-16,Internet Explorer Mobile 9.0,4
7-Apr-16,Microsoft Internet Explorer 6.0,4
7-Apr-16,Internet Explorer Mobile 10.0,3
7-Apr-16,Microsoft MSN Explorer,2
7-Apr-16,Microsoft Internet Explorer 5.5,1
8-Apr-16,Microsoft Internet Explorer 11,14656
8-Apr-16,Microsoft Internet Explorer 9,820
8-Apr-16,Microsoft Internet Explorer 10,753
8-Apr-16,Microsoft Internet Explorer 8,472
8-Apr-16,Internet Explorer Mobile 11.0,116
8-Apr-16,Microsoft Internet Explorer 7.0,9
8-Apr-16,Internet Explorer 11.0,6
8-Apr-16,Microsoft Internet Explorer 6.0,5
8-Apr-16,Microsoft MSN Explorer,5
8-Apr-16,Microsoft Internet Explorer (unknown version),3
8-Apr-16,Internet Explorer Mobile 9.0,2
8-Apr-16,Internet Explorer Mobile 10.0,1
8-Apr-16,Microsoft Internet Explorer 5.5,1
9-Apr-16,Microsoft Internet Explorer 11,2732
9-Apr-16,Microsoft Internet Explorer 9,272
9-Apr-16,Microsoft Internet Explorer 8,214
9-Apr-16,Microsoft Internet Explorer 10,152
9-Apr-16,Internet Explorer Mobile 11.0,97
9-Apr-16,Microsoft Internet Explorer 7.0,13
9-Apr-16,Internet Explorer 11.0,8
9-Apr-16,Microsoft Internet Explorer 6.0,6
9-Apr-16,Internet Explorer Mobile 9.0,5
9-Apr-16,Microsoft Internet Explorer (unknown version),5
9-Apr-16,Internet Explorer Mobile 10.0,3
9-Apr-16,Microsoft MSN Explorer,2
9-Apr-16,Microsoft MSN Explorer 9.0,1
10-Apr-16,Microsoft Internet Explorer 11,4774
10-Apr-16,Microsoft Internet Explorer 9,380
10-Apr-16,Microsoft Internet Explorer 10,277
10-Apr-16,Microsoft Internet Explorer 8,231
10-Apr-16,Internet Explorer Mobile 11.0,101
10-Apr-16,Internet Explorer 11.0,9
10-Apr-16,Microsoft Internet Explorer 7.0,5
10-Apr-16,Microsoft MSN Explorer,4
10-Apr-16,Internet Explorer Mobile 10.0,2
10-Apr-16,Microsoft Internet Explorer 6.0,2
10-Apr-16,Microsoft Internet Explorer (unknown version),1
11-Apr-16,Microsoft Internet Explorer 11,20067
11-Apr-16,Microsoft Internet Explorer 9,1108
11-Apr-16,Microsoft Internet Explorer 10,1076
11-Apr-16,Microsoft Internet Explorer 8,543
11-Apr-16,Internet Explorer Mobile 11.0,139
11-Apr-16,Microsoft Internet Explorer 7.0,12
11-Apr-16,Internet Explorer 11.0,11
11-Apr-16,Microsoft Internet Explorer 6.0,10
11-Apr-16,Internet Explorer Mobile 10.0,3
11-Apr-16,Microsoft Internet Explorer (unknown version),3
11-Apr-16,Microsoft MSN Explorer,3
11-Apr-16,Microsoft Internet Explorer 5.5,2
11-Apr-16,Internet Explorer Mobile 9.0,1
12-Apr-16,Microsoft Internet Explorer 11,21854
12-Apr-16,Microsoft Internet Explorer 9,1410
12-Apr-16,Microsoft Internet Explorer 10,1013
12-Apr-16,Microsoft Internet Explorer 8,593
12-Apr-16,Internet Explorer Mobile 11.0,147
12-Apr-16,Microsoft Internet Explorer 7.0,15
12-Apr-16,Internet Explorer 11.0,11
12-Apr-16,Microsoft Internet Explorer 6.0,8
12-Apr-16,Internet Explorer Mobile 10.0,5
12-Apr-16,Microsoft Internet Explorer (unknown version),5
12-Apr-16,Microsoft MSN Explorer,2
12-Apr-16,Microsoft Internet Explorer 5.5,2
12-Apr-16,Internet Explorer Mobile 7.0,1
12-Apr-16,Internet Explorer Mobile 9.0,1
12-Apr-16,Microsoft MSN Explorer 9.0,1
13-Apr-16,Microsoft Internet Explorer 11,21834
13-Apr-16,Microsoft Internet Explorer 9,1400
13-Apr-16,Microsoft Internet Explorer 10,1115
13-Apr-16,Microsoft Internet Explorer 8,544
13-Apr-16,Internet Explorer Mobile 11.0,112
13-Apr-16,Microsoft Internet Explorer 7.0,12
13-Apr-16,Internet Explorer 11.0,10
13-Apr-16,Microsoft Internet Explorer (unknown version),9
13-Apr-16,Microsoft Internet Explorer 6.0,8
13-Apr-16,Internet Explorer Mobile 10.0,5
13-Apr-16,Internet Explorer Mobile 9.0,5
13-Apr-16,Microsoft MSN Explorer 9.0,1
13-Apr-16,Microsoft MSN Explorer,1
13-Apr-16,Microsoft Internet Explorer 5.5,1
14-Apr-16,Microsoft Internet Explorer 11,21145
14-Apr-16,Microsoft Internet Explorer 10,1052
14-Apr-16,Microsoft Internet Explorer 9,1024
14-Apr-16,Microsoft Internet Explorer 8,519
14-Apr-16,Internet Explorer Mobile 11.0,135
14-Apr-16,Microsoft Internet Explorer 7.0,19
14-Apr-16,Microsoft Internet Explorer 6.0,18
14-Apr-16,Internet Explorer 11.0,7
14-Apr-16,Microsoft Internet Explorer (unknown version),4
14-Apr-16,Microsoft MSN Explorer,4
14-Apr-16,Microsoft Internet Explorer 5.5,1
15-Apr-16,Microsoft Internet Explorer 11,14888
15-Apr-16,Microsoft Internet Explorer 9,846
15-Apr-16,Microsoft Internet Explorer 10,775
15-Apr-16,Microsoft Internet Explorer 8,393
15-Apr-16,Internet Explorer Mobile 11.0,133
15-Apr-16,Microsoft Internet Explorer 6.0,12
15-Apr-16,Internet Explorer 11.0,8
15-Apr-16,Microsoft Internet Explorer (unknown version),6
15-Apr-16,Microsoft Internet Explorer 7.0,6
15-Apr-16,Internet Explorer Mobile 10.0,5
15-Apr-16,Microsoft MSN Explorer,4
15-Apr-16,Internet Explorer 10.0,1
16-Apr-16,Microsoft Internet Explorer 11,2673
16-Apr-16,Microsoft Internet Explorer 9,547
16-Apr-16,Microsoft Internet Explorer 8,179
16-Apr-16,Microsoft Internet Explorer 10,142
16-Apr-16,Internet Explorer Mobile 11.0,84
16-Apr-16,Internet Explorer 11.0,9
16-Apr-16,Microsoft Internet Explorer 6.0,5
16-Apr-16,Microsoft Internet Explorer 7.0,4
16-Apr-16,Microsoft MSN Explorer,4
16-Apr-16,Internet Explorer Mobile 10.0,2
16-Apr-16,Internet Explorer Mobile 9.0,1
17-Apr-16,Microsoft Internet Explorer 11,4906
17-Apr-16,Microsoft Internet Explorer 9,414
17-Apr-16,Microsoft Internet Explorer 10,242
17-Apr-16,Microsoft Internet Explorer 8,205
17-Apr-16,Internet Explorer Mobile 11.0,107
17-Apr-16,Microsoft Internet Explorer 6.0,11
17-Apr-16,Internet Explorer 11.0,4
17-Apr-16,Internet Explorer Mobile 10.0,3
17-Apr-16,Microsoft Internet Explorer 7.0,2
17-Apr-16,Microsoft Internet Explorer (unknown version),1
18-Apr-16,Microsoft Internet Explorer 11,20067
18-Apr-16,Microsoft Internet Explorer 10,971
18-Apr-16,Microsoft Internet Explorer 9,944
18-Apr-16,Microsoft Internet Explorer 8,593
18-Apr-16,Internet Explorer Mobile 11.0,114
18-Apr-16,Internet Explorer 11.0,17
18-Apr-16,Microsoft Internet Explorer 7.0,10
18-Apr-16,Microsoft Internet Explorer 6.0,10
18-Apr-16,Microsoft Internet Explorer (unknown version),6
18-Apr-16,Microsoft MSN Explorer,5
18-Apr-16,Internet Explorer Mobile 9.0,3
18-Apr-16,Internet Explorer Mobile 10.0,2
18-Apr-16,Internet Explorer 10.0,1
18-Apr-16,Microsoft MSN Explorer 9.0,1
18-Apr-16,Microsoft Internet Explorer 5.5,1
18-Apr-16,Microsoft Internet Explorer 4.01,1
19-Apr-16,Microsoft Internet Explorer 11,21296
19-Apr-16,Microsoft Internet Explorer 10,1100
19-Apr-16,Microsoft Internet Explorer 9,1010
19-Apr-16,Microsoft Internet Explorer 8,799
19-Apr-16,Internet Explorer Mobile 11.0,136
19-Apr-16,Microsoft Internet Explorer 6.0,21
19-Apr-16,Microsoft Internet Explorer (unknown version),12
19-Apr-16,Microsoft Internet Explorer 7.0,10
19-Apr-16,Microsoft MSN Explorer,7
19-Apr-16,Internet Explorer 11.0,6
19-Apr-16,Internet Explorer Mobile 10.0,6
19-Apr-16,Microsoft Internet Explorer 5.5,2
19-Apr-16,Internet Explorer Mobile 7.0,1
19-Apr-16,Internet Explorer Mobile 9.0,1
19-Apr-16,Microsoft MSN Explorer 9.0,1
19-Apr-16,Microsoft Internet Explorer 4.01,1
20-Apr-16,Microsoft Internet Explorer 11,20632
20-Apr-16,Microsoft Internet Explorer 10,974
20-Apr-16,Microsoft Internet Explorer 9,960
20-Apr-16,Microsoft Internet Explorer 8,555
20-Apr-16,Internet Explorer Mobile 11.0,114
20-Apr-16,Internet Explorer 11.0,13
20-Apr-16,Microsoft Internet Explorer 6.0,11
20-Apr-16,Microsoft Internet Explorer (unknown version),9
20-Apr-16,Microsoft Internet Explorer 7.0,9
20-Apr-16,Microsoft MSN Explorer,6
20-Apr-16,Internet Explorer Mobile 10.0,5
20-Apr-16,Internet Explorer 9.0,1
20-Apr-16,Microsoft Internet Explorer 5.5,1
21-Apr-16,Microsoft Internet Explorer 11,20402
21-Apr-16,Microsoft Internet Explorer 9,1018
21-Apr-16,Microsoft Internet Explorer 10,954
21-Apr-16,Microsoft Internet Explorer 8,546
21-Apr-16,Internet Explorer Mobile 11.0,128
21-Apr-16,Microsoft Internet Explorer 6.0,13
21-Apr-16,Microsoft Internet Explorer 7.0,9
21-Apr-16,Internet Explorer 11.0,7
21-Apr-16,Internet Explorer Mobile 10.0,4
21-Apr-16,Microsoft Internet Explorer (unknown version),4
21-Apr-16,Internet Explorer Mobile 7.0,1
21-Apr-16,Internet Explorer Mobile 9.0,1
21-Apr-16,Microsoft MSN Explorer 9.0,1
21-Apr-16,Microsoft MSN Explorer,1
22-Apr-16,Microsoft Internet Explorer 11,15620
22-Apr-16,Microsoft Internet Explorer 9,932
22-Apr-16,Microsoft Internet Explorer 10,730
22-Apr-16,Microsoft Internet Explorer 8,435
22-Apr-16,Internet Explorer Mobile 11.0,103
22-Apr-16,Microsoft Internet Explorer 7.0,15
22-Apr-16,Microsoft Internet Explorer 6.0,10
22-Apr-16,Internet Explorer 11.0,9
22-Apr-16,Internet Explorer Mobile 10.0,8
22-Apr-16,Internet Explorer Mobile 9.0,3
22-Apr-16,Microsoft Internet Explorer (unknown version),3
22-Apr-16,Internet Explorer Mobile 7.0,1
22-Apr-16,Microsoft MSN Explorer,1
22-Apr-16,Microsoft Internet Explorer 5.5,1
23-Apr-16,Microsoft Internet Explorer 11,2850
23-Apr-16,Microsoft Internet Explorer 9,372
23-Apr-16,Microsoft Internet Explorer 10,185
23-Apr-16,Microsoft Internet Explorer 8,174
23-Apr-16,Internet Explorer Mobile 11.0,118
23-Apr-16,Microsoft Internet Explorer 6.0,15
23-Apr-16,Internet Explorer 11.0,7
23-Apr-16,Microsoft MSN Explorer,4
23-Apr-16,Microsoft Internet Explorer 7.0,3
23-Apr-16,Microsoft Internet Explorer (unknown version),2
23-Apr-16,Internet Explorer Mobile 9.0,1
23-Apr-16,Internet Explorer 10.0,1
24-Apr-16,Microsoft Internet Explorer 11,4756
24-Apr-16,Microsoft Internet Explorer 9,358
24-Apr-16,Microsoft Internet Explorer 10,266
24-Apr-16,Microsoft Internet Explorer 8,210
24-Apr-16,Internet Explorer Mobile 11.0,89
24-Apr-16,Internet Explorer 11.0,9
24-Apr-16,Microsoft Internet Explorer 7.0,9
24-Apr-16,Microsoft Internet Explorer 6.0,8
24-Apr-16,Microsoft Internet Explorer (unknown version),7
24-Apr-16,Internet Explorer Mobile 10.0,4
24-Apr-16,Microsoft MSN Explorer,2
24-Apr-16,Internet Explorer Mobile 7.0,1
24-Apr-16,Internet Explorer Mobile 9.0,1
25-Apr-16,Microsoft Internet Explorer 11,19735
25-Apr-16,Microsoft Internet Explorer 10,879
25-Apr-16,Microsoft Internet Explorer 9,873
25-Apr-16,Microsoft Internet Explorer 8,553
25-Apr-16,Internet Explorer Mobile 11.0,144
25-Apr-16,Microsoft Internet Explorer 7.0,16
25-Apr-16,Microsoft Internet Explorer 6.0,12
25-Apr-16,Internet Explorer Mobile 9.0,7
25-Apr-16,Microsoft Internet Explorer (unknown version),7
25-Apr-16,Internet Explorer 11.0,6
25-Apr-16,Internet Explorer Mobile 10.0,4
25-Apr-16,Microsoft Internet Explorer 5.5,4
25-Apr-16,Microsoft MSN Explorer 9.0,1
25-Apr-16,Microsoft MSN Explorer,1
26-Apr-16,Microsoft Internet Explorer 11,20956
26-Apr-16,Microsoft Internet Explorer 9,1091
26-Apr-16,Microsoft Internet Explorer 10,939
26-Apr-16,Microsoft Internet Explorer 8,588
26-Apr-16,Internet Explorer Mobile 11.0,119
26-Apr-16,Microsoft Internet Explorer 7.0,9
26-Apr-16,Microsoft Internet Explorer 6.0,9
26-Apr-16,Internet Explorer 11.0,8
26-Apr-16,Microsoft Internet Explorer (unknown version),7
26-Apr-16,Internet Explorer Mobile 9.0,3
26-Apr-16,Microsoft MSN Explorer 9.0,3
26-Apr-16,Microsoft MSN Explorer,3
26-Apr-16,Internet Explorer Mobile 10.0,1
26-Apr-16,Microsoft Internet Explorer 5.5,1
27-Apr-16,Microsoft Internet Explorer 11,20318
27-Apr-16,Microsoft Internet Explorer 9,990
27-Apr-16,Microsoft Internet Explorer 10,892
27-Apr-16,Microsoft Internet Explorer 8,573
27-Apr-16,Internet Explorer Mobile 11.0,149
27-Apr-16,Microsoft Internet Explorer 6.0,13
27-Apr-16,Microsoft Internet Explorer 7.0,11
27-Apr-16,Internet Explorer Mobile 10.0,7
27-Apr-16,Internet Explorer 11.0,6
27-Apr-16,Microsoft Internet Explorer (unknown version),4
27-Apr-16,Internet Explorer Mobile 9.0,2
27-Apr-16,Microsoft MSN Explorer,2
28-Apr-16,Microsoft Internet Explorer 11,18849
28-Apr-16,Microsoft Internet Explorer 9,969
28-Apr-16,Microsoft Internet Explorer 10,902
28-Apr-16,Microsoft Internet Explorer 8,522
28-Apr-16,Internet Explorer Mobile 11.0,160
28-Apr-16,Microsoft MSN Explorer,11
28-Apr-16,Microsoft Internet Explorer 6.0,9
28-Apr-16,Microsoft Internet Explorer (unknown version),6
28-Apr-16,Internet Explorer Mobile 10.0,5
28-Apr-16,Microsoft Internet Explorer 7.0,5
28-Apr-16,Internet Explorer 11.0,4
28-Apr-16,Internet Explorer Mobile 9.0,2
28-Apr-16,Internet Explorer 10.0,2
28-Apr-16,Microsoft Internet Explorer 5.5,1
29-Apr-16,Microsoft Internet Explorer 11,12522
29-Apr-16,Microsoft Internet Explorer 9,711
29-Apr-16,Microsoft Internet Explorer 10,644
29-Apr-16,Microsoft Internet Explorer 8,398
29-Apr-16,Internet Explorer Mobile 11.0,124
29-Apr-16,Internet Explorer 11.0,10
29-Apr-16,Microsoft Internet Explorer (unknown version),5
29-Apr-16,Microsoft Internet Explorer 6.0,5
29-Apr-16,Internet Explorer Mobile 10.0,4
29-Apr-16,Microsoft MSN Explorer,4
29-Apr-16,Microsoft Internet Explorer 7.0,3
29-Apr-16,Internet Explorer Mobile 9.0,2
29-Apr-16,Internet Explorer 10.0,2
29-Apr-16,Microsoft Internet Explorer 5.5,2
29-Apr-16,Internet Explorer Mobile 7.0,1
30-Apr-16,Microsoft Internet Explorer 11,2440
30-Apr-16,Microsoft Internet Explorer 9,440
30-Apr-16,Microsoft Internet Explorer 8,194
30-Apr-16,Microsoft Internet Explorer 10,182
30-Apr-16,Internet Explorer Mobile 11.0,111
30-Apr-16,Microsoft Internet Explorer 7.0,9
30-Apr-16,Microsoft Internet Explorer 6.0,8
30-Apr-16,Internet Explorer 11.0,6
30-Apr-16,Internet Explorer Mobile 10.0,3
30-Apr-16,Internet Explorer 9.0,1
30-Apr-16,Microsoft MSN Explorer 9.0,1
30-Apr-16,Microsoft Internet Explorer (unknown version),1
1-May-16,Microsoft Internet Explorer 11,3730
1-May-16,Microsoft Internet Explorer 9,654
1-May-16,Microsoft Internet Explorer 10,252
1-May-16,Microsoft Internet Explorer 8,174
1-May-16,Internet Explorer Mobile 11.0,88
1-May-16,Internet Explorer 11.0,5
1-May-16,Internet Explorer Mobile 10.0,5
1-May-16,Microsoft Internet Explorer 7.0,5
1-May-16,Microsoft Internet Explorer (unknown version),4
1-May-16,Internet Explorer 10.0,2
1-May-16,Microsoft Internet Explorer 6.0,2
1-May-16,Internet Explorer 9.0,1
1-May-16,Internet Explorer Mobile 7.0,1
1-May-16,Microsoft MSN Explorer,1
2-May-16,Microsoft Internet Explorer 11,15098
2-May-16,Microsoft Internet Explorer 9,944
2-May-16,Microsoft Internet Explorer 10,741
2-May-16,Microsoft Internet Explorer 8,425
2-May-16,Internet Explorer Mobile 11.0,129
2-May-16,Internet Explorer 11.0,9
2-May-16,Internet Explorer Mobile 10.0,9
2-May-16,Microsoft Internet Explorer 7.0,8
2-May-16,Microsoft Internet Explorer 6.0,8
2-May-16,Internet Explorer 10.0,3
2-May-16,Internet Explorer Mobile 7.0,1
2-May-16,Internet Explorer Mobile 9.0,1
2-May-16,Microsoft Internet Explorer (unknown version),1
2-May-16,Microsoft MSN Explorer,1
2-May-16,Microsoft Internet Explorer 5.5,1
3-May-16,Microsoft Internet Explorer 11,16508
3-May-16,Microsoft Internet Explorer 10,896
3-May-16,Microsoft Internet Explorer 9,747
3-May-16,Microsoft Internet Explorer 8,496
3-May-16,Internet Explorer Mobile 11.0,131
3-May-16,Internet Explorer 11.0,12
3-May-16,Microsoft Internet Explorer 6.0,10
3-May-16,Microsoft Internet Explorer (unknown version),5
3-May-16,Microsoft Internet Explorer 7.0,4
3-May-16,Internet Explorer Mobile 10.0,2
3-May-16,Internet Explorer 10.0,2
3-May-16,Microsoft MSN Explorer,2
3-May-16,Microsoft Internet Explorer 5.5,2
3-May-16,Internet Explorer Mobile 9.0,1
3-May-16,Microsoft MSN Explorer 9.0,1
4-May-16,Microsoft Internet Explorer 11,16346
4-May-16,Microsoft Internet Explorer 9,962
4-May-16,Microsoft Internet Explorer 10,848
4-May-16,Microsoft Internet Explorer 8,586
4-May-16,Internet Explorer Mobile 11.0,135
4-May-16,Microsoft Internet Explorer 7.0,24
4-May-16,Microsoft Internet Explorer 6.0,9
4-May-16,Internet Explorer 11.0,8
4-May-16,Microsoft Internet Explorer (unknown version),8
4-May-16,Internet Explorer Mobile 10.0,3
4-May-16,Microsoft MSN Explorer,3
4-May-16,Internet Explorer 10.0,1
5-May-16,Microsoft Internet Explorer 11,14887
5-May-16,Microsoft Internet Explorer 9,991
5-May-16,Microsoft Internet Explorer 10,741
5-May-16,Microsoft Internet Explorer 8,482
5-May-16,Internet Explorer Mobile 11.0,134
5-May-16,Internet Explorer 11.0,10
5-May-16,Microsoft Internet Explorer 6.0,10
5-May-16,Microsoft Internet Explorer 7.0,9
5-May-16,Microsoft Internet Explorer (unknown version),7
5-May-16,Internet Explorer Mobile 10.0,3
5-May-16,Internet Explorer Mobile 7.0,2
5-May-16,Internet Explorer Mobile 9.0,2
5-May-16,Internet Explorer 6.0,2
5-May-16,Microsoft MSN Explorer,2
5-May-16,Internet Explorer 10.0,1
5-May-16,Microsoft Internet Explorer 5.5,1
6-May-16,Microsoft Internet Explorer 11,13402
6-May-16,Microsoft Internet Explorer 9,919
6-May-16,Microsoft Internet Explorer 10,672
6-May-16,Microsoft Internet Explorer 8,396
6-May-16,Internet Explorer Mobile 11.0,107
6-May-16,Microsoft Internet Explorer 7.0,15
6-May-16,Microsoft Internet Explorer (unknown version),12
6-May-16,Microsoft Internet Explorer 6.0,9
6-May-16,Internet Explorer 11.0,6
6-May-16,Internet Explorer Mobile 10.0,4
6-May-16,Microsoft MSN Explorer,2
6-May-16,Internet Explorer Mobile 7.0,1
6-May-16,Microsoft MSN Explorer 9.0,1
6-May-16,Microsoft Internet Explorer 5.5,1
7-May-16,Microsoft Internet Explorer 11,2681
7-May-16,Microsoft Internet Explorer 9,397
7-May-16,Microsoft Internet Explorer 8,232
7-May-16,Microsoft Internet Explorer 10,192
7-May-16,Internet Explorer Mobile 11.0,117
7-May-16,Microsoft Internet Explorer (unknown version),11
7-May-16,Microsoft Internet Explorer 6.0,7
7-May-16,Microsoft Internet Explorer 7.0,3
7-May-16,Internet Explorer 11.0,2
7-May-16,Internet Explorer Mobile 10.0,2
8-May-16,Microsoft Internet Explorer 11,5483
8-May-16,Microsoft Internet Explorer 9,446
8-May-16,Microsoft Internet Explorer 10,296
8-May-16,Microsoft Internet Explorer 8,211
8-May-16,Internet Explorer Mobile 11.0,74
8-May-16,Microsoft Internet Explorer (unknown version),20
8-May-16,Internet Explorer 11.0,10
8-May-16,Microsoft Internet Explorer 7.0,6
8-May-16,Microsoft Internet Explorer 6.0,5
8-May-16,Microsoft MSN Explorer,3
8-May-16,Internet Explorer Mobile 10.0,2
8-May-16,Internet Explorer Mobile 9.0,2
9-May-16,Microsoft Internet Explorer 11,22032
9-May-16,Microsoft Internet Explorer 9,1029
9-May-16,Microsoft Internet Explorer 10,953
9-May-16,Microsoft Internet Explorer 8,512
9-May-16,Internet Explorer Mobile 11.0,139
9-May-16,Microsoft Internet Explorer (unknown version),35
9-May-16,Microsoft Internet Explorer 7.0,11
9-May-16,Internet Explorer 11.0,9
9-May-16,Microsoft Internet Explorer 6.0,7
9-May-16,Internet Explorer Mobile 10.0,6
9-May-16,Microsoft MSN Explorer,3
9-May-16,Internet Explorer Mobile 9.0,1
10-May-16,Microsoft Internet Explorer 11,23281
10-May-16,Microsoft Internet Explorer 9,1083
10-May-16,Microsoft Internet Explorer 10,996
10-May-16,Microsoft Internet Explorer 8,562
10-May-16,Internet Explorer Mobile 11.0,153
10-May-16,Microsoft Internet Explorer (unknown version),23
10-May-16,Internet Explorer 11.0,12
10-May-16,Microsoft Internet Explorer 7.0,12
10-May-16,Microsoft Internet Explorer 6.0,9
10-May-16,Internet Explorer Mobile 10.0,5
10-May-16,Microsoft MSN Explorer,3
10-May-16,Microsoft MSN Explorer 9.0,1
11-May-16,Microsoft Internet Explorer 11,22189
11-May-16,Microsoft Internet Explorer 9,1165
11-May-16,Microsoft Internet Explorer 10,964
11-May-16,Microsoft Internet Explorer 8,531
11-May-16,Internet Explorer Mobile 11.0,179
11-May-16,Microsoft Internet Explorer 7.0,28
11-May-16,Microsoft Internet Explorer (unknown version),15
11-May-16,Internet Explorer Mobile 10.0,4
11-May-16,Internet Explorer 11.0,3
11-May-16,Microsoft Internet Explorer 6.0,3
11-May-16,Microsoft MSN Explorer,3
11-May-16,Internet Explorer Mobile 9.0,2
11-May-16,Internet Explorer 9.0,1
11-May-16,Microsoft MSN Explorer 9.0,1
11-May-16,Microsoft Internet Explorer 5.5,1
